reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at
7c0bcad4-7fd9-4365-add2-4765e6f85716,Mokhammad Rasyid Ramadhani (Rasyid),"jelek, harus punya 2 hp atau punya laptop kalo online untuk absen pribadi nya",1,0,4.9.8.4,2026-04-02 03:58:32
69292e26-3f0a-4419-9ba6-670d9b43eeca,Pratama Gaming,"setelah update ada beberapa bug di android seperti tidak bisa menekan link yang ada, jika menggunakan gform untuk kuis kadang jawaban terhapus sendiri dan masih banyak lagi",1,0,4.9.8,2026-04-02 00:49:10
efcedd6e-0d68-40f9-99b0-ecebea0f3bca,Wellda Wanti Sirait,"Tolong dilakukannya perubahannya seperti awal, seperti versi yang sebelum 4.9.8 ini. kenapa fitur-fiturnya banyak yang tidak bisa, contohnya: ketika dosen share link Google Drive, tidak bisa di klik file nya. Ketika disalin ke chrome, dikatakan file sudah dihapus. Mohon perbaikannya🙏🏻",3,1,4.9.8,2026-04-01 03:07:24
8ead001c-a73c-49de-a6ff-bd4593e591df,kevin Akbar,sering restart sendiri,1,0,4.9.8,2026-03-31 04:42:37
257eafa3-506b-43f8-911e-650bff7eff7f,finda inayah,"TOLONG DONG EDLINK SAYA KO EROR YA, banyak tugas kuliah tolong jangan eror eorrrrr",1,0,4.9.8,2026-03-31 02:55:02
d7c5ea31-5167-4c42-93e5-9070875e731b,Abd Clasher,goood.....!!!!!+!!+!!!!!!!!!!!,3,0,,2026-03-30 05:05:24
001f4a21-2887-40d3-81af-556794a5497a,Mozaru Zyori,"semenjak update, mau download materi jadi ga bisa lg. udh di refresh, relog, coba uninstall, ttp ga bisa di download. kacau, mana notif materi/tugas baru selalu telat, bahkan ga muncul sama sekali",1,0,,2026-03-29 07:24:18
ed58d21f-ff4b-42e0-bc17-a21610615a33,Azahra rahmadhina,"sering bug padahal internet lancar, untuk klaim poin terutama, hampir semua klaim ga berfungsi, sudah di refresh tetep ga bisa",3,1,4.9.8,2026-03-28 12:34:01
b4dc4f41-c7a0-4bb3-acf9-77357249b2a5,amorra richie,"aplikasi oke, tapi tolong dong untuk kapasitas penyimpanan jangan cuma 100MB cepet penuh soalnyaaa. file tugas 1mb aja ga bisa masuk(((",4,1,,2026-03-17 05:03:09
afdbb573-033d-4fe0-a09c-dde544e7477a,bambang kumis,pas absen sudah kedetect hijau . pas klik malah tulisanya file upload maximal 2048kb lah setting cameranya juga dmna . tanya IT cuman suruh log out dan log in lagi . setelah itu tetep gak bisa.,1,0,,2026-03-16 13:55:12
976e037c-7d17-4b89-9cfa-325b027d8fd9,Alan Basule,"mohon maaf, kadang tidak ada notifikasi muncul materi atau tugas atau kuis di hp saya, tolong di perbaiki lagi yaa",2,0,4.9.8,2026-03-16 06:20:18
70917b11-e5a8-4b18-a98d-6f922dd11dba,Fina Khusna (amin ubaidillah),lama kak waktu login,1,0,,2026-03-16 04:27:51
dbe67d96-480a-4cee-a7b8-b0369df67302,Elisa Tambunan,"kenapa versi terbaru 4.9.8 edlink sekarang setelah diperbaharui dari versi sebelum nya menjadi buruk. Kami para mahasiswa yg menggunakan platform edlink ini , pada tidak bisa terbuka link drive yang di share dosen kami di materi pada edlink, dan juga link"" semester lama yang sudah ada juga pada ga bisa dibuka kembali lagi, padahal di versi sblmnya tdk pernah begini. Mohon bantuannya segera diperbaiki, kami butuh segera dan secepatnya mempelajari materi dari yang di share dosen kami di edlink",3,0,,2026-03-13 18:01:44
af774c77-c2d7-4f9a-a693-9027427375b5,OYEN Si Tampanss,"notif ga gc muncul kadang suka ketinggalan tugas, kalo nyelesain daily quest misi nya suka ga bisa di klaim, ada beberapa bug lainnya juga yang males banget gw jelasin, introspeksi diri aja sebagai developer",2,0,4.9.8,2026-03-10 05:58:06
922bbcfd-3785-4e51-8aee-d89ab4b0edc3,Ester Duwith,𝑩𝒂𝒊𝒌,5,0,4.9.8,2026-03-08 23:32:37
d01e9bfd-9813-42cf-a883-6861429617fb,Reva Farda Azkiya,"face recognition ga bisa diubah, gimana nih developer???",1,0,4.9.8,2026-03-07 09:30:57
48b5e2e7-2f73-4c19-9088-55c3f3da6dc5,Adimas Bayu,tolong untuk fitur absensi lebih lengkap. untuk yang tidak bisa hadir kesulitan ingin mengajukan izin. dan file yg di upload baik oleh mahasiswa ataupun dosen kadang tidak tampil,1,1,4.9.8,2026-03-06 12:36:42
3d59eb8c-4ec8-4f3f-9bc7-52d0bc26917e,Gufan Gufan,sangat bagus,5,0,,2026-03-05 12:10:02
17f8acc8-e2f4-4cc2-ac16-8fd0a34172e7,yahya botutihe,baik,5,0,4.9.8,2026-03-05 08:59:13
ba7ad31f-84cb-485f-a688-4fe679ce273a,Muhammad latiful Ilham,"saya minta notifikasi 2 jam deatline, jadi kalok ada tugass yang deatline nya kurang dari 2 jam ada notif yang berupa kaya alaram yang bunyinya lama teruss paparkan notifikasi tugass tersebut notifikasi deatline nya bisa di atur nyala atau gak.",1,2,4.9.8,2026-03-03 00:48:01
68b4e678-4b4f-40e6-a94b-f2e45da25f8b,Meli Mln,tidak bisa klik link sama sekali di perangkat samsung saya.,2,0,4.9.8,2026-03-02 23:23:14
c810eb3b-aff6-4502-8d86-8f95783a0cc6,Andre Klau,Sangat membantu sekali.,5,0,,2026-03-02 10:14:48
985dcbcf-5884-4983-8088-d01a61902e86,Mira,"susah jaringan, padahal loh full jaringan tapi tetap aja kendala nya di jaringan,dan ndk ada notifikasi tugas kadang terlambat ngumpul tugas karena jaringan dan otomatis edlink ndk bisa di buka",1,0,,2026-03-02 04:52:53
9a3bb366-1b07-4479-b654-fbf9afee742a,Ade Hilman,Aplikasi ini sebenarnya membatu untuk absensi dan tugas akan tetapi terkadang ada bug untuk mengerjakan tugas muter terus akan tetapi waktu terus berjalan sehingga saya telat mengerjakan tugas yang telah diberikan dan tidak mendapat nilai yang memuaskan,2,0,4.9.8,2026-03-02 02:03:14
3f6fdf74-3ee4-41b3-97a4-5acc1190329c,Hanifan Al-Faruqi,"nilai semester kemarin belum keluar, ini salah kampus apa salah siapa sih",4,0,4.9.8,2026-02-27 19:29:43
53c2acda-6463-40f6-a49d-c116705b36ea,M zaeni dahlan Dahlan,lebih simple👍,5,0,,2026-02-27 04:59:10
f8fe9abd-37f3-4660-84ec-b7cd0a370b4a,Afdhal Gian Arkananta,ini kenapa sih aplikasi setiap saya masuk ke aplikasi nya selalu aja server bermasalah udh beberapa hari nih begini jadi gabisa ngerjain tugas,1,0,,2026-02-22 11:49:33
9c10778d-e46d-4ccc-9e53-ede9577c1a14,lidya zahra,"tolong ya minimal 20 menit sebelum deadline tugas ada notif pemberitahuan, biar ga kelewat ngumpulin tugas🙏🏻",3,0,,2026-02-21 21:38:43
7a2d57f9-8430-47f7-9640-da12ff55c259,reza bima,min tolong adain fitur dark mode dong,5,0,,2026-02-21 09:23:34
93481a6d-39d0-4720-a160-fe2715cec556,Porshe Kuning,banyak troubleshoting ga jelas pengiputan nilai gimana ya oiii tolong di perbaiki,2,0,4.9.8,2026-02-20 04:12:58
06fd7c34-587a-4ef2-b424-3290654348ba,Rahmat Prasetyo,untuk absen sepertinya lebih baik QR nya ditambah opsi galeri karena tidak semua pakai laptop/pc,3,0,4.9.8,2026-02-18 09:27:19
c939a9e2-5c43-4891-9101-5701b53869e8,Muhammad Irsan,"tolong perbaiki lagi.... akun adikku tidak bisa masuk, tidak bisa ngambil krs dll.... banyak banget kendalanya.... tolong untuk developer optimalkan lagi....",1,0,,2026-02-17 11:39:16
823006ce-c58d-4eef-8706-b5efdf5fdb1f,ravashya adindaa,"bagus, tp ini nilai saya ga keluarrrr kenapaa yaa?? maintenance nya jgn lama²",5,0,,2026-02-15 07:11:55
3d5b8cf2-9672-45b4-ada1-09c9aa5fadc8,Rakhacosta,aplikasinya selalu sering kasih tugas buat saya pusing kepala,1,0,4.9.7,2026-02-14 15:07:24
66f2ad36-2aaf-4b5a-b1ca-67179af9f5e3,Aldi Nugraha,Bagus.,5,0,4.9.7,2026-02-13 17:30:30
79bc095b-e996-4965-9c3d-1b1418f2300f,Husnul Khatimah,"ini kenapa ya, ko jadwal matkulnya bnyk yang ga muncul di edlik pdhl udah isi krs",1,0,4.9.7,2026-02-11 07:21:57
2a83a627-80d1-43cf-85fb-1617a16f9593,Yulma Hendri,saya kurang UAS karna perizinan penyimpanan ngak bisa mau ngirim file tugas jga gak bisa tolong perbaiki lagi saya dari institut seni Indonesia Padang panjang,1,0,,2026-02-10 12:33:30
2e534b73-d63a-416a-a85b-6326026b4081,Mario Syah Johan,Aplikasi Sangat Membantu Dalam Penyajian Informasi Perkuliahan,5,2,4.9.7,2026-02-10 05:37:41
8b979994-5dcc-489a-aba1-80a1e328900f,Muhammad Munir,"apk gak jelas mau login aja lama banget, bikin sabarku ilang😡",1,0,4.9.7,2026-02-10 01:51:33
e2b01051-3987-4b52-b6c0-95a86a6f2ce4,Ryan,"sistem point gak jelas, notif juga sering gada. kurang membantu, sistem absensi juga nda jelas.",2,2,4.9.7,2026-02-02 04:30:42
062df207-17d2-4805-a396-4d0a11d215d3,Fhiqi Odenti,lelet banget akhir-akhir ini,1,0,4.9.7,2026-02-02 03:53:54
bea1352c-fd48-42e2-9610-3c562afb9b22,Reno Bae,"servernya tolong di tingkatin lagi, soalnya lag banget padahal jaringan saya bagus",1,0,4.9.7,2026-02-02 02:50:58
73302a66-3739-4e69-b854-1a5367937ef6,Nur Kholis,"saya Dosen UIN SAIZU PURWOKERTO menyampaikan apresiasi yang baik untuk aplikasi Edlink dari SEVIMA. Tampilan yang sederhana, tersedia ujian berbasis CBT (online) dan langsung menghasilkan nilai secara automatis di Edlink, presensi Mahasiswa yang simpel dan editing jurnal dengan mudah melalui Edlink. terima kasih",5,6,4.9.7,2026-01-30 08:16:07
22b0d747-cdd3-4a02-be3c-065ccf3db483,Herman Man,sangat membantu untuk perkuliahan,5,0,4.9.7,2026-01-30 07:46:33
10cae50b-f8bc-47d3-bbb1-9180d65595bd,Abizar Ghifari,apk nya terlalu bermanfaat,1,0,4.9.7,2026-01-28 09:38:26
54b49fa3-ea1c-456d-88e5-4d179f47de11,麗Akitoo,"ini bug apa gimana ya??? tolong aku ga bisa ngirim jawaban tugas, pas udah pilih file atau text tombol buat ngirimnya ilang aku udah ngalamin ini berkali kali gabisa... tolong diperbaiki",1,2,4.9.7,2026-01-28 02:51:36
0f20f23e-8431-4db6-b45b-477c9069b50b,Rio reynaldo,"saya sudah mengatur waktu otomatis sesuai yg diinstruksikan, tetapi muncul terus pemberitahuannya",1,0,4.9.7,2026-01-27 16:26:08
71f087c8-01fd-49c0-bd0a-b4b3ab22fd06,Arman Wijaya (ARYA),tambahkan fitur widget,3,0,4.9.7,2026-01-26 05:19:06
b7ed3804-727e-43c6-a9d3-cd57fba2190f,SHANAZ ALIFA ZAHRA,"kenapa ya aku kan udah ngerjain kuis, tpi kok muncul lagi dan tulisannya kerjakan kuis, nilai ku gak ada, helppp!! 😭😭😭",2,0,4.9.6.1,2026-01-24 15:44:06
c43d7c30-5ead-4810-b5a3-8cded9816c3f,Nuril Qolbi,mantap,5,0,,2026-01-22 09:06:15
5a934faa-e2e3-4e07-990b-814182096003,M.Juan Fadillah,"aplikasi gk jelas, sudah 2x kali setiap ingin pengumpulan tugas susah sekali buat upload file nya. bisa sih di atasi pake laptop tapi kalau lagi gk bawa laptop bahaya banget, dan harus konfirmasi ke dosennya itupun kalo dosennya pengertian.",1,20,4.9.7,2026-01-22 07:48:19
35d0d506-4992-4d3d-8c3c-44d886872b4d,Ahmad Danillah,ini gak tau masalahnya datang dari kampusnya atau emang dari aplikasinya yang dimana mata kuliah yang muncul dibagian menu transkrip tidak lengkap dan nilai IPKnya juga beda dengan yang ada pada menu kemajuan belajar. dan ada mata kuliah yang hilang pada menu kemajuan belajar juga sehingga mengurangi SKS yang ada (saya gak tau ini dari aplikasinya atau kampus) dan masalah lainnya tidak bisa melihat nilai dari periode sebelumnya,2,2,4.9.7,2026-01-20 12:58:19
725ae0aa-32ed-4ed4-a246-224dd9aee42f,bastiana rumbewas,Aplikasi nya bagus untuk pelajaran,4,0,,2026-01-19 01:10:16
985e6e5f-e906-4ebe-bc14-a781e6e4721b,Rizal Safei,mohon dong untuk di perbaiki daily quest nya di bagian point quiz dan pengumpulan tugas nya gak di diklaim padahal udah ada 2 Minggu saya ngerjainnya tapi masih belum bisa di klaim tolong segera di perbaiki lagi dong 🙏,4,1,4.9.7,2026-01-18 07:31:08
8abb4576-4de2-4510-89fd-c5e5a3ac60c5,Suyati 123,"kenapa edlink tidak bisa mengakses pakek wifi dan tidak bisa ngirim tugas, mohon cepat di perbarui, aplikasi masuk error truss",1,0,,2026-01-16 13:03:16
df78dcb9-0fe5-4ad1-84ec-76e2c8b079c8,Suci Cahyani,"tolong dong admin, kalo ada kendala itu segera di perbaiki. apa lagi kalo sudah banyak yg komplain dan bertanya tanya di kelas Help Desk tapi ga di respon. Makin berkurang nih Kepedulian nya.",3,1,4.9.7,2026-01-15 04:47:55
938ab860-f8fb-4166-a163-6ac0a73d620b,Rusdan Noval Afdala,tolong untuk kuisioner penilaian pengajar di berikan sistem Anonymous karena pada mahasiswa/pelajar bisa saja kedepan nya ditandai oleh pengajar/dosen terkait,3,0,,2026-01-14 07:33:39
236e4881-873b-41c1-a32f-88cfcd7ce3ed,Jennie,aplikasi bagus buat mempermudah percakapan dosen dan mahasiswa tapi akhir akhir ini engga bisa klaim point tugas dan quiz yah tolong dong perbaiki lagi aplikasi 🙏,5,0,,2026-01-14 01:21:28
82a5c25a-5fbf-4f77-af11-47a4edd303e3,Muhammad Hamdi,ok,5,0,4.9.7,2026-01-13 17:07:52
e034746d-ffb6-4d2b-931c-9227f9f22a9e,Scen myn,"GJ, disuruh atur waktu mulu padahal udah",1,1,,2026-01-13 13:26:37
0d22f068-1daf-4cbb-b8f1-a381db192da7,Mr J,"Aplikasi ""BODOH"", karena tidak bisa mentedeksi ketersediaan internet lewat data seluler saat mengerjakan quiz, perbaiki itu woi",2,0,4.9.6,2026-01-13 04:44:05
0f1c6b38-1f73-4a99-a1ad-29f568844e6d,Zaidatul Arifaini,"tolong lah notifikasi nya kok sering ga adaaa, apa lagi kalo ada dosen yg ngasih pemberitahuan tolong lah diperbaiki😒",1,6,4.9.7,2026-01-13 03:22:21
999adaf3-00b5-4b0f-b20d-3e68e3e6b46e,Ali Akbar,koin sekarang tidak bisa di claim lagi,1,0,,2026-01-11 01:50:23
539b3135-8c25-4b3d-a768-627f893c1d50,Hilih Kintil,"servernya di tingkatin lain ya, saya suka ngelag tiba tiba padahal jaringan saya bagus mana lagi quis ngelag nya",1,0,4.9.6.1,2026-01-07 03:07:47
93e5f1fa-6dca-4441-b0fb-409f660df68d,Intan aryani,"kok edlink ak ga masuk notifikasi kalo ada tugas teman2 ku pada bisa kenapa punya ku gabisa , gimana mau kirim tugas kalo gini",1,0,4.9.6.1,2026-01-05 03:55:32
